,City,quadrat,species,TraitName,value
1468,Toronto,3,Quercus rubra,SLA,15.60681842
1469,Toronto,3,Ranunculus repens,SLA,26.03352496
1470,Toronto,3,Rhus typhina,SLA,16.05139554
1471,Toronto,3,Ribes rubrum,SLA,30.12884801
1472,Toronto,3,Rubus idaeus,SLA,23.09890146
1473,Toronto,3,Salix alba,SLA,11.65600289
1474,Toronto,3,Salix lucida,SLA,10.22385
1475,Toronto,3,Sambucus canadensis,SLA,24.45743607
1476,Toronto,3,Sambucus racemosa,SLA,23.65514722
1477,Toronto,3,Saponaria officinalis,SLA,23.35
1478,Toronto,3,Sarracenia purpurea,SLA,41
1479,Toronto,3,Scirpus atrocinctus,SLA,11.57523391
1480,Toronto,3,Scirpus cyperinus,SLA,15.75299307
1481,Toronto,3,Scutellaria galericulata,SLA,41.03222222
1482,Toronto,3,Silene vulgaris,SLA,20.3
1483,Toronto,3,Solanum dulcamara,SLA,36.88374933
1484,Toronto,3,Solidago canadensis,SLA,18.01481061
1485,Toronto,3,Solidago nemoralis,SLA,20.00234429
1486,Toronto,3,Solidago rugosa,SLA,27.87812702
1487,Toronto,3,Sonchus asper,SLA,40.0028459
1488,Toronto,3,Sparganium emersum,SLA,28.3
1489,Toronto,3,Sporobolus cryptandrus,SLA,11.69590643
1490,Toronto,3,Symphyotrichum lanceolatum,SLA,10.14198783
1491,Toronto,3,Thuja occidentalis,SLA,17.62327231
1492,Toronto,3,Tilia americana,SLA,31.64053834
1493,Toronto,3,Tsuga canadensis,SLA,19.053
1494,Toronto,3,Vaccinium oxycoccos,SLA,9.705370688
1495,Toronto,3,Verbena hastata,SLA,21.82568976
1496,Toronto,3,Veronica officinalis,SLA,28.3288
1497,Toronto,3,Veronica serpyllifolia,SLA,23.1
1498,Toronto,3,Viola canadensis,SLA,38.65160547
1499,Toronto,3,Xanthium strumarium,SLA,18.49028308
1500,Toronto,4,Dryopteris carthusiana,SLA,24.13285714
1501,Toronto,4,Galium triflorum,SLA,35.71428571
1502,Toronto,4,Glyceria striata,SLA,17.90419162
1503,Toronto,4,Iris versicolor,SLA,21.65829787
1504,Toronto,4,Laportea canadensis,SLA,11.89060642
1505,Toronto,4,Larix laricina,SLA,14.62905689
1506,Toronto,4,Linnaea borealis,SLA,33.33333333
1507,Toronto,4,Lysimachia thyrsiflora,SLA,38
1508,Toronto,4,Maianthemum canadense,SLA,34.5
1509,Toronto,4,Maianthemum racemosum,SLA,22.298438
1510,Toronto,4,Osmunda regalis,SLA,17.132
1511,Toronto,4,Picea mariana,SLA,10.05217181
1512,Toronto,4,Pinus banksiana,SLA,18.34597546
1513,Toronto,4,Plantago major,SLA,19.21753432
1514,Toronto,4,Potentilla norvegica,SLA,25.16418862
1515,Toronto,4,Prunella vulgaris,SLA,25.81820369
1516,Toronto,4,Sambucus racemosa,SLA,23.65514722
1517,Toronto,4,Saponaria officinalis,SLA,23.35
1518,Toronto,4,Sarracenia purpurea,SLA,41
1519,Toronto,4,Scutellaria galericulata,SLA,41.03222222
1520,Toronto,4,Solidago rugosa,SLA,27.87812702
1521,Toronto,4,Thuja occidentalis,SLA,17.62327231
1522,Toronto,4,Tilia americana,SLA,31.64053834
1523,Toronto,4,Typha angustifolia,SLA,6.97
1524,Toronto,5,Echium vulgare,SLA,14.45
1525,Toronto,5,Erigeron annuus,SLA,28.09305288
1526,Toronto,5,Erigeron philadelphicus,SLA,29.2184076
1527,Toronto,5,Erysimum cheiranthoides,SLA,25.6
1528,Toronto,5,Fagus grandifolia,SLA,41.51294203
1529,Toronto,5,Fraxinus pennsylvanica,SLA,18.44833003
1530,Toronto,5,Galium mollugo,SLA,25.51485207
1531,Toronto,5,Galium palustre,SLA,36.0609186
1532,Toronto,5,Geranium robertianum,SLA,25.98467012
1533,Toronto,5,Geum canadense,SLA,17.24399494
1534,Toronto,5,Geum urbanum,SLA,35.45600759
1535,Toronto,5,Glechoma hederacea,SLA,36.02505991
1536,Toronto,5,Hesperis matronalis,SLA,33.03163435
1537,Toronto,5,Hypericum perforatum,SLA,25.84784317
1538,Toronto,5,Impatiens capensis,SLA,53.40375
1539,Toronto,5,Iris pseudacorus,SLA,15.30444444
1540,Toronto,5,Juglans nigra,SLA,15.38537048
1541,Toronto,5,Juncus compressus,SLA,14.7
1542,Toronto,5,Leersia oryzoides,SLA,31.72800743
1543,Toronto,5,Leucanthemum vulgare,SLA,19.63590226
1544,Toronto,5,Lotus corniculatus,SLA,22.29546114
1545,Toronto,5,Lycopus europaeus,SLA,63.076
1546,Toronto,5,Medicago lupulina,SLA,27.95847775
1547,Toronto,5,Melilotus albus,SLA,31.25
1548,Toronto,5,Nepeta cataria,SLA,28.33682896
1549,Toronto,5,Osmunda regalis,SLA,17.132
1550,Toronto,5,Phleum pratense,SLA,25.94907946
1551,Toronto,5,Physocarpus opulifolius,SLA,24.3902439
1552,Toronto,5,Plantago lanceolata,SLA,18.61644659
1553,Toronto,5,Plantago rugelii,SLA,16.09650692
1554,Toronto,5,Poa palustris,SLA,22.91009954
1555,Toronto,5,Poa pratensis,SLA,22.78949607
1556,Toronto,5,Potentilla recta,SLA,17.46285714
1557,Toronto,5,Prunus serotina,SLA,15.62238239
1558,Toronto,5,Quercus rubra,SLA,15.60681842
1559,Toronto,5,Ranunculus acris,SLA,23.77452224
1560,Toronto,5,Rhamnus cathartica,SLA,19.4923213
1561,Toronto,5,Rhus typhina,SLA,16.05139554
1562,Toronto,5,Rorippa palustris,SLA,51.16545455
1563,Toronto,5,Rubus occidentalis,SLA,40.38255557
1564,Toronto,5,Rumex crispus,SLA,32.1
1565,Toronto,5,Salix fragilis,SLA,9.610710776
1566,Toronto,5,Silene latifolia,SLA,21.625
1567,Toronto,5,Silene vulgaris,SLA,20.3
1568,Toronto,5,Sinapis arvensis,SLA,28.65
1569,Toronto,5,Solanum dulcamara,SLA,36.88374933
1570,Toronto,5,Tilia americana,SLA,31.64053834
1571,Toronto,5,Tragopogon dubius,SLA,17.09715047
1572,Toronto,5,Trifolium pratense,SLA,23.99781398
1573,Toronto,5,Trifolium repens,SLA,31.33099229
1574,Toronto,5,Tussilago farfara,SLA,16.92105505
1575,Toronto,5,Verbascum thapsus,SLA,15.79535676
1576,Toronto,5,Veronica arvensis,SLA,27.55216667
1577,Toronto,5,Viburnum opulus,SLA,19.51662167
1578,Toronto,5,Vicia cracca,SLA,24.82200746
1579,Toronto,5,Vinca minor,SLA,24.7
1580,Toronto,5,Xanthium strumarium,SLA,18.49028308
1581,Vancouver,1,Acer nikoense,SLA,20.33347225
1582,Vancouver,1,Digitalis purpurea,SLA,23.32818182
1583,Vancouver,1,Digitaria ischaemum,SLA,20.82899396
1584,Vancouver,1,Digitaria sanguinalis,SLA,37.28571429
1585,Vancouver,1,Diospyros kaki,SLA,28.97938716
1586,Vancouver,1,Diplotaxis muralis,SLA,22.082
1587,Vancouver,1,Diplotaxis tenuifolia,SLA,22.45
1588,Vancouver,1,Doronicum pardalianches,SLA,31.55
1589,Vancouver,1,Drosera rotundifolia,SLA,41.55988559
1590,Vancouver,1,Dryopteris carthusiana,SLA,24.13285714
1591,Vancouver,1,Dryopteris dilatata,SLA,21.38942498
1592,Vancouver,1,Dryopteris expansa,SLA,23.67
1593,Vancouver,1,Dulichium arundinaceum,SLA,16.16292226
1594,Vancouver,1,Echinochloa crus-galli,SLA,28.18295243
1595,Vancouver,1,Echinochloa muricata,SLA,20.04524887
1596,Vancouver,1,Echinops ritro,SLA,9.85667535
1597,Vancouver,1,Elaeagnus umbellata,SLA,36.44947695
1598,Vancouver,1,Elymus repens,SLA,25.83543171
1599,Vancouver,1,Epilobium angustifolium,SLA,18.08406483
1600,Vancouver,1,Epilobium ciliatum,SLA,41.31818182
1601,Vancouver,1,Epilobium hirsutum,SLA,28.25516132
1602,Vancouver,1,Epilobium montanum,SLA,25.96056095
1603,Vancouver,1,Epilobium obscurum,SLA,30.2
1604,Vancouver,1,Epipactis helleborine,SLA,33
1605,Vancouver,1,Equisetum arvense,SLA,16.06534319
1606,Vancouver,1,Equisetum hyemale,SLA,23.83129898
1607,Vancouver,1,Equisetum variegatum,SLA,6.329113924
1608,Vancouver,1,Eragrostis cilianensis,SLA,24.39162553
1609,Vancouver,1,Eragrostis minor,SLA,27.72593519
1610,Vancouver,1,Eragrostis pectinacea,SLA,17.57617166
1611,Vancouver,1,Erigeron karvinskianus,SLA,26.86398139
1612,Vancouver,1,Erigeron philadelphicus,SLA,29.2184076
1613,Vancouver,1,Erodium cicutarium,SLA,25.84736729
1614,Vancouver,1,Erysimum cheiranthoides,SLA,25.6
1615,Vancouver,1,Euonymus alatus,SLA,26.05721045
1616,Vancouver,1,Eupatorium cannabinum,SLA,27.325
1617,Vancouver,1,Euphorbia cyparissias,SLA,20.515
1618,Vancouver,1,Euphorbia lathyris,SLA,19.2
1619,Vancouver,1,Euphorbia marginata,SLA,17.23245509
1620,Vancouver,1,Euphorbia peplus,SLA,37.75
1621,Vancouver,1,Euphorbia spathulata,SLA,22.5490196
1622,Vancouver,1,Euphrasia officinalis,SLA,12.86666667
1623,Vancouver,1,Fagus sylvatica,SLA,14.24868756
1624,Vancouver,1,Fallopia convolvulus,SLA,21.883804
1625,Vancouver,1,Fargesia nitida,SLA,25.2812364
1626,Vancouver,1,Festuca ovina,SLA,15.52124072
1627,Vancouver,1,Festuca rubra,SLA,20.27057375
1628,Vancouver,1,Foeniculum vulgare,SLA,8.103227115
1629,Vancouver,1,Fragaria vesca,SLA,24.48717949
1630,Vancouver,1,Fraxinus angustifolia,SLA,20.33505782
1631,Vancouver,1,Fraxinus excelsior,SLA,13.35353632
1632,Vancouver,1,Fuchsia magellanica,SLA,21.86666667
1633,Vancouver,1,Fumaria muralis,SLA,28.3
1634,Vancouver,1,Galega officinalis,SLA,53.92
1635,Vancouver,1,Galeopsis speciosa,SLA,35.1
1636,Vancouver,1,Galium aparine,SLA,34.16122455
1637,Vancouver,1,Galium odoratum,SLA,26.5
1638,Vancouver,1,Galium triflorum,SLA,35.71428571
1639,Vancouver,1,Galium verum,SLA,20.73503345
1640,Vancouver,1,Geranium dissectum,SLA,23.2
1641,Vancouver,1,Geranium lucidum,SLA,27.86815642
1642,Vancouver,1,Geranium molle,SLA,26.15
1643,Vancouver,1,Geranium pusillum,SLA,25.5
1644,Vancouver,1,Geranium pyrenaicum,SLA,25.8
1645,Vancouver,1,Geranium robertianum,SLA,25.98467012
1646,Vancouver,1,Geranium sanguineum,SLA,41.71392532
1647,Vancouver,1,Ginkgo biloba,SLA,26.93916581
1648,Vancouver,1,Glechoma hederacea,SLA,36.02505991
1649,Vancouver,1,Glyceria declinata,SLA,33.96
1650,Vancouver,1,Glyceria fluitans,SLA,37.27839933
1651,Vancouver,1,Glyceria grandis,SLA,37.85
1652,Vancouver,1,Glyceria maxima,SLA,21.5
1653,Vancouver,1,Glycine max,SLA,32.87216053
1654,Vancouver,1,Gymnocarpium dryopteris,SLA,57.82749548
1655,Vancouver,1,Hedera helix,SLA,11.50888319
1656,Vancouver,1,Helianthus annuus,SLA,11.55011541
1657,Vancouver,1,Helianthus maximiliani,SLA,6.349206349
1658,Vancouver,1,Helianthus petiolaris,SLA,8.43618927
1659,Vancouver,1,Heracleum mantegazzianum,SLA,38.8
1660,Vancouver,1,Heracleum sphondylium,SLA,21.38319208
1661,Vancouver,1,Hesperis matronalis,SLA,33.03163435
1662,Vancouver,1,Heteromeles arbutifolia,SLA,4.195982984
1663,Vancouver,1,Hieracium maculatum,SLA,20.114
1664,Vancouver,1,Hieracium murorum,SLA,44.734
1665,Vancouver,1,Hippuris vulgaris,SLA,35.1
1666,Vancouver,1,Holcus lanatus,SLA,37.72137459
1667,Vancouver,1,Holodiscus discolor,SLA,30.856
1668,Vancouver,1,Hordeum brachyantherum,SLA,32.2
1669,Vancouver,1,Hordeum jubatum,SLA,23.55232576
1670,Vancouver,1,Hordeum murinum,SLA,37.077
1671,Vancouver,1,Humulus lupulus,SLA,21.72642916
1672,Vancouver,1,Hyacinthoides hispanica,SLA,24.275
1673,Vancouver,1,Hydrangea macrophylla,SLA,18.52538231
1674,Vancouver,1,Hypericum maculatum,SLA,28.25
1675,Vancouver,1,Hypericum perforatum,SLA,25.84784317
1676,Vancouver,1,Hypochaeris radicata,SLA,36.6434942
1677,Vancouver,1,Ilex aquifolium,SLA,7.122717247
1678,Vancouver,1,Ilex crenata,SLA,9.428625306
1679,Vancouver,1,Ilex glabra,SLA,9.803230233
1680,Vancouver,1,Ilex opaca,SLA,12.04811567
1681,Vancouver,1,Ilex pernyi,SLA,5.572692794
1682,Vancouver,1,Impatiens glandulifera,SLA,38.3
1683,Vancouver,1,Impatiens parviflora,SLA,146.974
1684,Vancouver,1,Iris pseudacorus,SLA,15.30444444
1685,Vancouver,1,Juncus articulatus,SLA,18.80449405
1686,Vancouver,1,Juncus bufonius,SLA,16.27375446
1687,Vancouver,1,Juncus effusus,SLA,11.14538462
1688,Vancouver,1,Juniperus scopulorum,SLA,4.022111538
1689,Vancouver,1,Kalmia angustifolia,SLA,9.125063133
1690,Vancouver,1,Laburnum anagyroides,SLA,18.16354005
1691,Vancouver,1,Lactuca canadensis,SLA,23.11215437
1692,Vancouver,1,Lamium amplexicaule,SLA,21.67733333
1693,Vancouver,1,Lamium maculatum,SLA,31.62
1694,Vancouver,1,Lamium purpureum,SLA,38.45
1695,Vancouver,1,Lapsana communis,SLA,51.28465608
1696,Vancouver,1,Lathyrus latifolius,SLA,18.7
1697,Vancouver,1,Lathyrus odoratus,SLA,32.706
1698,Vancouver,1,Leersia oryzoides,SLA,31.72800743
1699,Vancouver,1,Lemna minor,SLA,18.69855072
1700,Vancouver,1,Lepidium campestre,SLA,22.6
1701,Vancouver,1,Lepidium latifolium,SLA,16.8
1702,Vancouver,1,Lepidium virginicum,SLA,13.22983168
1703,Vancouver,1,Leucanthemum vulgare,SLA,19.63590226
1704,Vancouver,1,Limosella aquatica,SLA,27.3
1705,Vancouver,1,Linaria dalmatica,SLA,14.5728792
1706,Vancouver,1,Linaria purpurea,SLA,16.42
1707,Vancouver,1,Linaria vulgaris,SLA,19.98333333
1708,Vancouver,1,Linnaea borealis,SLA,33.33333333
1709,Vancouver,1,Liquidambar styraciflua,SLA,20.1361618
1710,Vancouver,1,Lithocarpus glaber,SLA,11.44289192
1711,Vancouver,1,Lolium multiflorum,SLA,24.848
1712,Vancouver,1,Lolium perenne,SLA,28.62474798
1713,Vancouver,1,Lonicera periclymenum,SLA,17.48992857
1714,Vancouver,1,Lotus corniculatus,SLA,22.29546114
1715,Vancouver,1,Lotus pedunculatus,SLA,26.24888889
1716,Vancouver,1,Ludwigia palustris,SLA,32.343
1717,Vancouver,1,Lupinus polyphyllus,SLA,25.33399164
1718,Vancouver,1,Luzula campestris,SLA,23.02825119
1719,Vancouver,1,Lycopus americanus,SLA,17.26671455
1720,Vancouver,1,Lycopus europaeus,SLA,63.076
1721,Vancouver,1,Lysimachia nummularia,SLA,27.65
1722,Vancouver,1,Lysimachia punctata,SLA,24.2
1723,Vancouver,1,Lysimachia thyrsiflora,SLA,38
1724,Vancouver,1,Lythrum salicaria,SLA,21.04374844
1725,Vancouver,1,Magnolia denudata,SLA,29.27400468
1726,Vancouver,1,Magnolia grandiflora,SLA,10.08785775
1727,Vancouver,1,Magnolia virginiana,SLA,14.91843818
1728,Vancouver,1,Maianthemum racemosum,SLA,22.298438
1729,Vancouver,1,Malus sylvestris,SLA,13.87678274
1730,Vancouver,1,Malva moschata,SLA,20.03333333
1731,Vancouver,1,Malva neglecta,SLA,24.67864078
1732,Vancouver,1,Malva sylvestris,SLA,22.5
1733,Vancouver,1,Matricaria discoidea,SLA,28.71640662
1734,Vancouver,1,Medicago lupulina,SLA,27.95847775
1735,Vancouver,1,Medicago sativa,SLA,21.92874583
1736,Vancouver,1,Melilotus albus,SLA,31.25
1737,Vancouver,1,Melilotus officinalis,SLA,18.69256475
1738,Vancouver,1,Mentha aquatica,SLA,31.67212499
1739,Vancouver,1,Mentha pulegium,SLA,20.2
1740,Vancouver,1,Mentha spicata,SLA,22.5
1741,Vancouver,1,Menyanthes trifoliata,SLA,24.33076923
1742,Vancouver,1,Molinia caerulea,SLA,19.80208333
1743,Vancouver,1,Mollugo verticillata,SLA,20.40816327
1744,Vancouver,1,Moneses uniflora,SLA,17.54385965
1745,Vancouver,1,Myosotis arvensis,SLA,26.85
1746,Vancouver,1,Myosotis laxa,SLA,37.19333333
1747,Vancouver,1,Myosotis scorpioides,SLA,48.70537331
1748,Vancouver,1,Myosotis sylvatica,SLA,29.68
1749,Vancouver,1,Myrica gale,SLA,11.56247444
1750,Vancouver,1,Myriophyllum spicatum,SLA,24.96666667
1751,Vancouver,1,Myrrhis odorata,SLA,39.225
1752,Vancouver,1,Narcissus pseudonarcissus,SLA,19.3
1753,Vancouver,1,Nasturtium microphyllum,SLA,72.1
1754,Vancouver,1,Nasturtium officinale,SLA,44.45925926
1755,Vancouver,1,Nepeta cataria,SLA,28.33682896
1756,Vancouver,1,Nicandra physalodes,SLA,27.142
1757,Vancouver,1,Nymphoides peltata,SLA,25.6
1758,Vancouver,1,Oemleria cerasiformis,SLA,17.137
1759,Vancouver,1,Oenothera biennis,SLA,19.57478971
1760,Vancouver,1,Oreopteris limbosperma,SLA,13.4
1761,Vancouver,1,Origanum vulgare,SLA,26.43550394
1762,Vancouver,1,Ornithogalum umbellatum,SLA,13.2
1763,Vancouver,1,Ornithopus perpusillus,SLA,25.75
1764,Vancouver,1,Ostrya virginiana,SLA,44.54846555
1765,Vancouver,1,Oxalis acetosella,SLA,67.34132294
1766,Vancouver,1,Panicum capillare,SLA,27.35044754
1767,Vancouver,1,Panicum dichotomiflorum,SLA,20
1768,Vancouver,1,Panicum virgatum,SLA,21.57178076
1769,Vancouver,1,Papaver dubium,SLA,23.98571429
1770,Vancouver,1,Parthenocissus tricuspidata,SLA,27.66808981
1771,Vancouver,1,Pastinaca sativa,SLA,32.93333333
1772,Vancouver,1,Paxistima myrsinites,SLA,6.451776501
1773,Vancouver,1,Pedicularis bracteosa,SLA,11.5249884
1774,Vancouver,1,Persicaria maculosa,SLA,21.10396355
1775,Vancouver,1,Petasites frigidus,SLA,21.83074178
1776,Vancouver,1,Petasites hybridus,SLA,22.04
1777,Vancouver,1,Petasites japonicus,SLA,28.70235358
1778,Vancouver,1,Phalaris arundinacea,SLA,29.91298619
1779,Vancouver,1,Phellodendron amurense,SLA,32.37751837
1780,Vancouver,1,Phleum pratense,SLA,25.94907946
1781,Vancouver,1,Physocarpus opulifolius,SLA,24.3902439
1782,Vancouver,1,Phytolacca americana,SLA,28.05255023
1783,Vancouver,1,Picea sitchensis,SLA,7.159117697
1784,Vancouver,1,Pilosella officinarum,SLA,19.77924312
1785,Vancouver,1,Pinus armandii,SLA,8.771261607
1786,Vancouver,1,Pinus contorta,SLA,11.78
1787,Vancouver,1,Pinus flexilis,SLA,8.61
1788,Vancouver,1,Pinus nigra,SLA,4.988605793
1789,Vancouver,1,Pinus ponderosa,SLA,4.111916138
1790,Vancouver,1,Pinus sylvestris,SLA,6.20566529
1791,Vancouver,1,Plantago lanceolata,SLA,18.61644659
1792,Vancouver,1,Plantago major,SLA,19.21753432
1793,Vancouver,1,Plantago maritima,SLA,8.94
1794,Vancouver,1,Poa annua,SLA,39.24986252
1795,Vancouver,1,Poa compressa,SLA,19.86443948
1796,Vancouver,1,Poa nemoralis,SLA,44.07294939
1797,Vancouver,1,Poa palustris,SLA,22.91009954
1798,Vancouver,1,Poa pratensis,SLA,22.78949607
1799,Vancouver,1,Poa trivialis,SLA,30.68404761
1800,Vancouver,1,Polygonum aviculare,SLA,24.10771288
1801,Vancouver,1,Polystichum lonchitis,SLA,15.76323946
1802,Vancouver,1,Populus alba,SLA,11.08504403
1803,Vancouver,1,Populus balsamifera,SLA,14.05348631
1804,Vancouver,1,Populus nigra,SLA,11.54303382
1805,Vancouver,1,Populus tremuloides,SLA,14.4471715
1806,Vancouver,1,Portulaca oleracea,SLA,17.47752773
1807,Vancouver,1,Potamogeton crispus,SLA,60.56666667
1808,Vancouver,1,Potentilla argentea,SLA,16.7
1809,Vancouver,1,Potentilla intermedia,SLA,20.595
1810,Vancouver,1,Potentilla recta,SLA,17.46285714
1811,Vancouver,1,Prunella vulgaris,SLA,25.81820369
1812,Vancouver,1,Prunus emarginata,SLA,15.03080141
1813,Vancouver,1,Prunus laurocerasus,SLA,7.30915091
1814,Vancouver,1,Prunus lusitanica,SLA,7.120294429
1815,Vancouver,1,Prunus padus,SLA,20.04356871
1816,Vancouver,1,Prunus serotina,SLA,15.62238239
1817,Vancouver,1,Pseudofumaria lutea,SLA,23.5
1818,Vancouver,1,Pseudotsuga menziesii,SLA,4.784583951
1819,Vancouver,1,Pteridium aquilinum,SLA,29.83498362
1820,Vancouver,1,Pulmonaria angustifolia,SLA,22.72
1821,Vancouver,1,Pyrola asarifolia,SLA,13.71151949
1822,Vancouver,1,Quercus acutissima,SLA,12.02739606
1823,Vancouver,1,Quercus ilex,SLA,5.036130811
1824,Vancouver,1,Quercus lobata,SLA,8.280325
1825,Vancouver,1,Quercus macranthera,SLA,10.87296271
1826,Vancouver,1,Quercus macrocarpa,SLA,18.24017094
1827,Vancouver,1,Quercus petraea,SLA,13.42544473
1828,Vancouver,1,Quercus robur,SLA,13.97738291
1829,Vancouver,1,Quercus virginiana,SLA,7.682933059
1830,Vancouver,1,Ranunculus acris,SLA,23.77452224
1831,Vancouver,1,Ranunculus flammula,SLA,19.66642857
1832,Vancouver,1,Ranunculus repens,SLA,26.03352496
1833,Vancouver,1,Raphanus raphanistrum,SLA,25.63333333
1834,Vancouver,1,Rapistrum rugosum,SLA,23
1835,Vancouver,1,Reynoutria japonica,SLA,18.92
1836,Vancouver,1,Reynoutria sachalinensis,SLA,25.39683563
1837,Vancouver,1,Rhaphiolepis indica,SLA,10.75372039
1838,Vancouver,1,Rhinanthus minor,SLA,18.48885979
1839,Vancouver,1,Rhododendron aureum,SLA,9.2077
1840,Vancouver,1,Rhododendron degronianum,SLA,5.033755595
1841,Vancouver,1,Rhododendron indicum,SLA,10.16333333
1842,Vancouver,1,Rhododendron ponticum,SLA,7.531364005
1843,Vancouver,1,Rhododendron prinophyllum,SLA,25.48
1844,Vancouver,1,Rhododendron yunnanense,SLA,6.63
1845,Vancouver,1,Rhus typhina,SLA,16.05139554
1846,Vancouver,1,Ribes sanguineum,SLA,15
1847,Vancouver,1,Robinia pseudoacacia,SLA,24.43009524
1848,Vancouver,1,Rorippa islandica,SLA,25.6
1849,Vancouver,1,Rorippa palustris,SLA,51.16545455
1850,Vancouver,1,Rorippa sylvestris,SLA,39.95
1851,Vancouver,1,Rosa rugosa,SLA,10.4209838
1852,Vancouver,1,Rubus chamaemorus,SLA,14.74801731
1853,Vancouver,1,Rubus idaeus,SLA,23.09890146
1854,Vancouver,1,Rubus parviflorus,SLA,44.936
1855,Vancouver,1,Rubus ursinus,SLA,28.919
1856,Vancouver,1,Rudbeckia hirta,SLA,19.36240064
1857,Vancouver,1,Rudbeckia laciniata,SLA,17.16105555
1858,Vancouver,1,Rumex acetosella,SLA,21.91769484
1859,Vancouver,1,Rumex crispus,SLA,32.1
1860,Vancouver,1,Rumex obtusifolius,SLA,31.79408494
1861,Vancouver,1,Rumex thyrsiflorus,SLA,23.772
1862,Vancouver,1,Ruscus aculeatus,SLA,15
1863,Vancouver,1,Sagina apetala,SLA,21.44
1864,Vancouver,1,Sagina procumbens,SLA,19.25
1865,Vancouver,1,Sagittaria latifolia,SLA,34.02985075
1866,Vancouver,1,Salix alba,SLA,11.65600289
1867,Vancouver,1,Salix lucida,SLA,10.22385
1868,Vancouver,1,Salix nigra,SLA,16.39344262
1869,Vancouver,1,Salix pentandra,SLA,14.3472023
1870,Vancouver,1,Salix polaris,SLA,12.58717995
1871,Vancouver,1,Salix purpurea,SLA,9.496676163
1872,Vancouver,1,Salix reticulata,SLA,9.057271481
1873,Vancouver,1,Salvia reflexa,SLA,27.77777778
1874,Vancouver,1,Sambucus nigra,SLA,20.06382685
1875,Vancouver,1,Sambucus racemosa,SLA,23.65514722
1876,Vancouver,1,Santolina chamaecyparissus,SLA,26.67939563
1877,Vancouver,1,Scirpus cyperinus,SLA,15.75299307
1878,Vancouver,1,Scrophularia nodosa,SLA,32.1
1879,Vancouver,1,Senecio sylvaticus,SLA,29.5
1880,Vancouver,1,Senecio viscosus,SLA,22.46666667
1881,Vancouver,1,Senecio vulgaris,SLA,27.24835169
1882,Vancouver,1,Sequoia sempervirens,SLA,11.018
1883,Vancouver,1,Sherardia arvensis,SLA,22.46666667
1884,Vancouver,1,Sibbaldia procumbens,SLA,19.14145949
1885,Vancouver,1,Silene dioica,SLA,32.96226405
1886,Vancouver,1,Silene gallica,SLA,39.8
1887,Vancouver,1,Silene latifolia,SLA,21.625
1888,Vancouver,1,Silene vulgaris,SLA,20.3
1889,Vancouver,1,Sinapis alba,SLA,14.6
1890,Vancouver,1,Sinapis arvensis,SLA,28.65
1891,Vancouver,1,Sisymbrium altissimum,SLA,20.8
1892,Vancouver,1,Sisymbrium officinale,SLA,26.71666667
1893,Vancouver,1,Sisymbrium orientale,SLA,22.325
1894,Vancouver,1,Smyrnium olusatrum,SLA,39.6
1895,Vancouver,1,Solanum dulcamara,SLA,36.88374933
1896,Vancouver,1,Solanum nigrum,SLA,25.225
1897,Vancouver,1,Soleirolia soleirolii,SLA,25.25
1898,Vancouver,1,Solidago canadensis,SLA,18.01481061
1899,Vancouver,1,Sonchus arvensis,SLA,21.54444444
1900,Vancouver,1,Sonchus asper,SLA,40.0028459
1901,Vancouver,1,Sonchus oleraceus,SLA,39.65001051
1902,Vancouver,1,Sorbus aucuparia,SLA,14.48189318
1903,Vancouver,1,Sparganium emersum,SLA,28.3
1904,Vancouver,1,Spergula arvensis,SLA,18.30268669
1905,Vancouver,1,Spergularia rubra,SLA,18.2950041
1906,Vancouver,1,Sporobolus vaginiflorus,SLA,14.61988304
1907,Vancouver,1,Stachys byzantina,SLA,12.49685535
1908,Vancouver,1,Stellaria graminea,SLA,36.98689076
1909,Vancouver,1,Stellaria media,SLA,53.66986073
1910,Vancouver,1,Streptopus amplexifolius,SLA,47.65873182
1911,Vancouver,1,Symphoricarpos albus,SLA,17.83333333
1912,Vancouver,1,Symphyotrichum ascendens,SLA,10.50580305
1913,Vancouver,1,Symphyotrichum lanceolatum,SLA,10.14198783
1914,Vancouver,1,Symphyotrichum pilosum,SLA,12.5
1915,Vancouver,1,Syringa vulgaris,SLA,14.18888889
1916,Vancouver,1,Tanacetum parthenium,SLA,38.05802469
1917,Vancouver,1,Tanacetum vulgare,SLA,21.21383109
1918,Vancouver,1,Taxus baccata,SLA,7.485927068
1919,Vancouver,1,Teesdalia nudicaulis,SLA,28.95
1920,Vancouver,1,Tellima grandiflora,SLA,34.7
1921,Vancouver,1,Ternstroemia gymnanthera,SLA,6.072626301
1922,Vancouver,1,Torilis arvensis,SLA,29.58579882
1923,Vancouver,1,Trifolium aureum,SLA,37.997
1924,Vancouver,1,Trifolium campestre,SLA,28.28461538
1925,Vancouver,1,Trifolium dubium,SLA,27.26133333
1926,Vancouver,1,Trifolium fragiferum,SLA,26.8903127
1927,Vancouver,1,Trifolium hybridum,SLA,25.58519184
1928,Vancouver,1,Trifolium incarnatum,SLA,25.308
1929,Vancouver,1,Trifolium pratense,SLA,23.99781398
1930,Vancouver,1,Trifolium repens,SLA,31.33099229
1931,Vancouver,1,Trifolium resupinatum,SLA,36.352
1932,Vancouver,1,Trifolium subterraneum,SLA,22
1933,Vancouver,1,Tropaeolum majus,SLA,33.01909091
1934,Vancouver,1,Tussilago farfara,SLA,16.92105505
